# sample; mag1 in nT; mag2 in nT; grad in nT
8929871;43107.64998612257477;43035.10266679745837;72.54731932511761
8929872;nan;nan;nan
8929873;nan;nan;nan
8929874;nan;nan;nan
8929875;nan;nan;nan
8929876;nan;nan;nan
8929877;nan;nan;nan
8929878;nan;nan;nan
8929879;nan;nan;nan
8929880;nan;nan;nan
8929881;43668.82821608723316;43675.54939740823465;-6.72118132100189
8929882;43675.18295213641977;43680.34635231864377;-5.16340018222202
8929883;43679.26524432184669;43685.75818755114597;-6.49294322928970
8929884;43682.16208287994959;43687.24683275683492;-5.08474987688474
8929885;43683.18277946836315;43689.70138380480785;-6.51860433644650
8929886;43684.09748772342573;43689.21086225951876;-5.11337453609664
8929887;43690.42838603421114;43696.86729139547970;-6.43890536127162
8929888;43693.45542279510119;43698.54074734618189;-5.08532455108838
8929889;43694.76840174889367;43701.28783441246196;-6.51943266355926
8929890;43694.49288210292434;43699.61387660731270;-5.12099450438202
8929891;43689.11720313029946;43695.63658082097390;-6.51937769067730
8929892;43684.59261504828464;43689.71348549304821;-5.12087044476019
8929893;43679.70289067800331;43686.19618776479911;-6.49329708679575
8929894;43677.90747761971579;43683.00894842454727;-5.10147080482213
8929895;43675.01885379208397;43681.52574984719831;-6.50689605511206
8929896;43675.07989941352571;43680.16178509912424;-5.08188568560363
8929897;43667.79066165838594;43674.29003134161758;-6.49936968323744
8929898;43665.59485077098361;43670.67514249623491;-5.08029172525038
8929899;43662.69264639847097;43669.17830574081017;-6.48565934234003
8929900;43664.85257804665889;43669.93140988999949;-5.07883184334294
8929901;43078.12549640991347;43020.46427790347661;57.66121850643930
8929902;nan;nan;nan
8929903;nan;nan;nan
8929904;nan;nan;nan
8929905;nan;nan;nan
8929906;nan;nan;nan
8929907;nan;nan;nan
8929908;nan;nan;nan
8929909;nan;nan;nan
8929910;nan;nan;nan
8929911;43690.08493235406058;43696.72872467206616;-6.64379231800697
8929912;43685.30177778279904;43690.44142053821997;-5.13964275541724
8929913;43680.14797587363864;43686.68187651749031;-6.53390064385288
8929914;43678.31719402251474;43683.40297048311186;-5.08577646059742
8929915;43675.46197616768768;43681.99698660369904;-6.53501043600880
8929916;43675.61144663817686;43680.71697563384078;-5.10552899567061
8929917;43668.98762498314318;43675.41984410566511;-6.43221912251765
8929918;43666.35422209419630;43671.38446721093351;-5.03024511673199
8929919;43663.39668790219730;43669.85630154820683;-6.45961364600761
8929920;43665.30293388803693;43670.38283270442480;-5.07989881639219
8929921;43669.41277361231187;43675.88947175008798;-6.47669813777261
8929922;43676.32699707055872;43681.34749539013865;-5.02049831957400
8929923;43679.37633106964495;43685.87226177765115;-6.49593070800989
8929924;43682.29282097861142;43687.39350904896128;-5.10068807034596
8929925;43683.58078494688380;43690.10553289571544;-6.52474794882753
8929926;43684.93600704315031;43690.07980268099345;-5.14379563785717
8929927;43690.68352192100429;43697.20444369709730;-6.52092177609868
8929928;43694.31164360378898;43699.43508734657371;-5.12344374278625
8929929;43695.70148967847490;43702.21864716806886;-6.51715748958799
8929930;43695.38383237654489;43700.51310727033706;-5.12927489379182
8929931;43083.12974202993792;43035.79280732318148;47.33693470675580
8929932;nan;nan;nan
8929933;nan;nan;nan
8929934;nan;nan;nan
8929935;nan;nan;nan
8929936;nan;nan;nan
8929937;nan;nan;nan
8929938;nan;nan;nan
8929939;nan;nan;nan
8929940;nan;nan;nan
8929941;43669.75886357751733;43676.50940839188115;-6.75054481436081
8929942;43676.11028543088469;43681.29424840581487;-5.18396297492569
8929943;43679.56698157428036;43686.11655433294800;-6.54957275866075
8929944;43682.53249186996982;43687.64253949777776;-5.11004762780979
8929945;43683.85316511546262;43690.35257825974259;-6.49941314427357
8929946;43685.20901344306913;43690.33654726744862;-5.12753382438007
8929947;43690.80522820797341;43697.33738116546738;-6.53215295749978
8929948;43694.83486984301271;43699.92296048970456;-5.08809064668963
8929949;43695.54962348887057;43702.05168277601479;-6.50205928714691
8929950;43694.76030469084799;43699.85999472018011;-5.09969002933138
8929951;43689.51816922963189;43696.04106054806471;-6.52289131842830
8929952;43685.19191404033336;43690.24279610813392;-5.05088206780231
8929953;43680.38732534802693;43686.84537326123973;-6.45804791320745
8929954;43678.21034014640463;43683.25968820587150;-5.04934805946709
8929955;43675.59149946940306;43682.07994194034836;-6.48844247095469
8929956;43675.19178679039032;43680.27314561441744;-5.08135882402872
8929957;43668.17746926055406;43674.66517117364856;-6.48770191310157
8929958;43665.87519455839356;43670.95629554118204;-5.08110098279279
8929959;43663.26648592040874;43669.76133270898572;-6.49484678857486
8929960;43665.53563136458979;43670.61917037759122;-5.08353901300204
8929961;43078.61661909508985;43020.46153651580971;58.15508257928057
8929962;nan;nan;nan
8929963;nan;nan;nan
8929964;nan;nan;nan
8929965;nan;nan;nan
8929966;nan;nan;nan
8929967;nan;nan;nan
8929968;nan;nan;nan
8929969;nan;nan;nan
8929970;nan;nan;nan
8929971;43688.54697691746696;43695.17881444545492;-6.63183752799029
8929972;43683.74612327604700;43688.91116217631497;-5.16503890027145
8929973;43679.03821322635486;43685.57460369156615;-6.53639046520933
8929974;43677.61609437004518;43682.72916343412362;-5.11306906408092
8929975;43675.53635183251754;43682.05893814669980;-6.52258631417709
8929976;43675.48546028285637;43680.55964378630597;-5.07418350345236
8929977;43668.60989563260955;43675.10326474099566;-6.49336910838872
8929978;43666.18712917769881;43671.27074747965526;-5.08361830195697
8929979;43664.03360849888122;43670.47487660748448;-6.44126810860680
8929980;43665.85661240057379;43670.93180820234556;-5.07519580177562
8929981;43669.21934235147637;43675.69349386875547;-6.47415151727424
8929982;43675.84538365381013;43680.88461006683065;-5.03922641300910
8929983;43678.52527902984730;43685.01605588238453;-6.49077685253580
8929984;43681.13589957844670;43686.23822548931639;-5.10232591087371
8929985;43681.94240453225939;43688.43179268057429;-6.48938814831746
8929986;43683.19795102775242;43688.31596108197846;-5.11801005422754
8929987;43688.55220170656685;43695.07560653498513;-6.52340482842633
8929988;43692.04141637891735;43697.17073706927476;-5.12932069034609
8929989;43693.12658323332289;43699.64378111732367;-6.51719788399818
8929990;43692.65996729201288;43697.78256269672420;-5.12259540471441
8929991;43108.79944535384857;43032.67905602901737;76.12038932482773
8929992;nan;nan;nan
8929993;nan;nan;nan
8929994;nan;nan;nan
8929995;nan;nan;nan
8929996;nan;nan;nan
8929997;nan;nan;nan
8929998;nan;nan;nan
8929999;nan;nan;nan
8930000;nan;nan;nan
8930001;43669.32892895379337;43676.06269552439335;-6.73376657059936
8930002;43676.05449122509162;43681.24588345836673;-5.19139223327327
8930003;43679.37089499763533;43685.92355912150379;-6.55266412387944
8930004;43682.43327555626456;43687.58015245591378;-5.14687689965023
8930005;43683.55625039012375;43690.06903791349760;-6.51278752337417
8930006;43684.95730851219560;43690.08557495721470;-5.12826644502141
8930007;43690.48604515410989;43697.02794632197038;-6.54190116785425
8930008;43693.92891267301457;43699.07845258695306;-5.14953991393469
8930009;43694.91547699297371;43701.44360070524999;-6.52812371227265
8930010;43694.27884752234240;43699.39646086742869;-5.11761334508465
8930011;43689.38531890371087;43695.92742616010946;-6.54210725639660
8930012;43684.68921217280149;43689.79251832970476;-5.10330615690257
8930013;43679.83205881836329;43686.35942514258204;-6.52736632421321
8930014;43678.43735032097175;43683.51374529072200;-5.07639496974920
8930015;43677.08601960090164;43683.51064489904820;-6.42462529813929
8930016;43676.34652885413379;43681.36662204783352;-5.02009319370514
8930017;43669.55828120019578;43676.02820778297610;-6.46992658277604
8930018;43667.56395736596460;43672.57218967978406;-5.00823231382530
8930019;43665.02175137717131;43671.45279181087244;-6.43104043370062
8930020;43666.85972666289308;43671.92218770087493;-5.06246103799043
8930021;43081.19092492896016;43021.83872288653947;59.35220204242533
8930022;nan;nan;nan
8930023;nan;nan;nan
8930024;nan;nan;nan
8930025;nan;nan;nan
8930026;nan;nan;nan
8930027;nan;nan;nan
8930028;nan;nan;nan
8930029;nan;nan;nan
8930030;nan;nan;nan
8930031;43689.53409428536543;43696.18446589862288;-6.65037161325760
8930032;43684.69040968699119;43689.82690024965996;-5.13649056267156
8930033;43680.02209760156984;43686.55176692278474;-6.52966932121770
8930034;43678.50564097386086;43683.60687063779915;-5.10122966394167
8930035;43676.68597733958450;43683.22326780802541;-6.53729046844867
8930036;43676.31812422435178;43681.39217790297698;-5.07405367862634
8930037;43669.64728994311736;43676.15079432893253;-6.50350438581480
8930038;43667.31036586482514;43672.37194658689259;-5.06158072206997
8930039;43664.61410361033631;43671.10867549682007;-6.49457188648378
8930040;43666.98247021828138;43672.07760776786745;-5.09513754958589
8930041;43670.53632353951980;43677.04145742665423;-6.50513388713947
8930042;43676.83561345229828;43681.94208127161983;-5.10646781931144
8930043;43680.04429784281092;43686.55880806799541;-6.51451022518761
8930044;43682.96745924277639;43688.08825118096865;-5.12079193818571
8930045;43683.56248556829087;43690.05754920968320;-6.49506364139849
8930046;43686.05629125347332;43691.11843291111290;-5.06214165764038
8930047;43691.10490409620979;43697.61439191831596;-6.50948782210697
8930048;43694.42468669174559;43699.53302846598672;-5.10834177424203
8930049;43695.34125371321716;43701.84082244490855;-6.49956873168655
8930050;43694.60429870701773;43699.69618983984401;-5.09189113282267
8930051;43084.06029201699857;43034.33615133107378;49.72414068591712
8930052;nan;nan;nan
8930053;nan;nan;nan
8930054;nan;nan;nan
8930055;nan;nan;nan
8930056;nan;nan;nan
8930057;nan;nan;nan
8930058;nan;nan;nan
8930059;nan;nan;nan
8930060;nan;nan;nan
8930061;43670.16164463675523;43676.90698414302460;-6.74533950626977
8930062;43676.83726310613565;43682.00723580014892;-5.16997269402346
8930063;43679.95221716075321;43686.53149391576881;-6.57927675500580
8930064;43682.80291224681423;43687.94979588533897;-5.14688363852873
8930065;43683.50475558955804;43690.05026261888270;-6.54550702932098
8930066;43685.42024129504716;43690.57683719379565;-5.15659589876067
8930067;43690.77838675014937;43697.30088688764954;-6.52250013750342
8930068;43694.33136773974547;43699.46160407745629;-5.13023633770393
8930069;43695.16794526457670;43701.68159922697669;-6.51365396240000
8930070;43693.98093643569882;43699.12401970350766;-5.14308326780707
8930071;43689.10652751605812;43695.62550453396398;-6.51897701790248
8930072;43684.34017786433833;43689.42974648802192;-5.08956862368360
8930073;43679.55087659191486;43686.06058170604229;-6.50970511412402
8930074;43678.22658770732232;43683.31352337873250;-5.08693567141078
8930075;43676.46304481461266;43682.96851030605467;-6.50546549144181
8930076;43675.71753464161884;43680.78461556122784;-5.06708091961428
8930077;43669.08871752156119;43675.58877138017124;-6.50005385860020
8930078;43667.48024941101903;43672.47876283709775;-4.99851342608417
8930079;43664.47264591456042;43670.94412677406217;-6.47148085951218
8930080;43667.08543744444614;43672.17784170812229;-5.09240426367102
8930081;43082.02632143923256;43021.69516703912814;60.33115440010987
8930082;nan;nan;nan
8930083;nan;nan;nan
8930084;nan;nan;nan
8930085;nan;nan;nan
8930086;nan;nan;nan
8930087;nan;nan;nan
8930088;nan;nan;nan
8930089;nan;nan;nan
8930090;nan;nan;nan
8930091;43689.90736540721264;43696.55403003748506;-6.64666463026892
8930092;43684.71603826432693;43689.85699215257773;-5.14095388825378
8930093;43680.02790599669970;43686.53640645502310;-6.50850045831622
8930094;43678.33027438415593;43683.43277785412647;-5.10250346997095
8930095;43676.47799668372318;43683.01601247329381;-6.53801578956982
8930096;43675.64117370508029;43680.73080887864489;-5.08963517356701
8930097;43668.85912356636254;43675.37468648461072;-6.51556291824839
8930098;43666.62766890686180;43671.71474721805134;-5.08707831119207
8930099;43664.19993618289300;43670.68880726336647;-6.48887108046762
8930100;43667.01270405065588;43672.12181750879245;-5.10911345813591
8930101;43670.41066993073764;43676.91092270868103;-6.50025277795024
8930102;43677.07356578987674;43682.17630988830933;-5.10274409844121
8930103;43680.24364241307921;43686.75512482547492;-6.51148241239924
8930104;43683.26454830029252;43688.38778246127913;-5.12323416098346
8930105;43683.80863535624667;43690.31007778189814;-6.50144242564312
8930106;43686.16278439559392;43691.26457857585046;-5.10179418025857
8930107;43691.59675562969642;43698.11361950074206;-6.51686387103798
8930108;43695.37227915266703;43700.47620242051198;-5.10392326784240
8930109;43696.19303480575036;43702.70488312420639;-6.51184831844430
8930110;43694.67228675201477;43699.78080919029162;-5.10852243827689
8930111;43085.65242975999718;43033.73116445914638;51.92126530085096
8930112;nan;nan;nan
8930113;nan;nan;nan
8930114;nan;nan;nan
8930115;nan;nan;nan
8930116;nan;nan;nan
8930117;nan;nan;nan
8930118;nan;nan;nan
8930119;nan;nan;nan
8930120;nan;nan;nan
8930121;43670.01989762544690;43676.73441185519187;-6.71451422974587
8930122;43676.79997631999868;43681.96436235467263;-5.16438603467033
8930123;43679.95744566123176;43686.49368106504699;-6.53623540381421
8930124;43683.03379386512825;43688.19621120654483;-5.16241734141028
8930125;43683.41824637412356;43689.94640948178130;-6.52816310765402
8930126;43685.83731207191886;43690.97895850339410;-5.14164643147247
8930127;43691.32778730677819;43697.85620855913294;-6.52842125235010
8930128;43695.06403450604557;43700.21814122366777;-5.15410671761784
8930129;43695.94559719805693;43702.45950858427386;-6.51391138621132
8930130;43694.43353141003900;43699.55736388717924;-5.12383247714246
8930131;43689.72016310103209;43696.21215974292136;-6.49199664188822
8930132;43684.47366221686389;43689.57638422684977;-5.10272200998645
8930133;43679.65344010899571;43686.11750560967630;-6.46406550067688
8930134;43678.18307088108850;43683.30121503567352;-5.11814415457656
8930135;43676.77439298571699;43683.28107069183898;-6.50667770611121
8930136;43675.98175655931118;43681.04146792002575;-5.05971136071646
8930137;43669.43709151879011;43675.90042065460875;-6.46332913582359
8930138;43667.16639803141879;43672.25645893640467;-5.09006090498522
8930139;43664.84218750215950;43671.32478078848362;-6.48259328632592
8930140;43667.75175230306922;43672.86705913818878;-5.11530683512565
8930141;43082.63092802107712;43021.23537955642678;61.39554846464117
8930142;nan;nan;nan
8930143;nan;nan;nan
8930144;nan;nan;nan
8930145;nan;nan;nan
8930146;nan;nan;nan
8930147;nan;nan;nan
8930148;nan;nan;nan
8930149;nan;nan;nan
8930150;nan;nan;nan
8930151;43690.81098314178962;43697.35341202813288;-6.54242888634421
8930152;43684.85372562178236;43689.99513463625044;-5.14140901446922
8930153;43680.00610357721598;43686.51404354026454;-6.50793996305327
8930154;43678.04141037827503;43683.14984542941966;-5.10843505114037
8930155;43676.71852463896357;43683.24005652638152;-6.52153188741810
8930156;43675.48663598183339;43680.55895089442492;-5.07231491259247
8930157;43668.78407338387478;43675.26509654583060;-6.48102316195034
8930158;43666.39235517654015;43671.48659538079664;-5.09424020425245
8930159;43663.94819193082367;43670.41862448992470;-6.47043255909808
8930160;43666.94857904011587;43672.06969762986409;-5.12111858975496
8930161;43670.22827950191277;43676.71028680000745;-6.48200729810266
8930162;43676.95687660753902;43682.07660781560844;-5.11973120806713
8930163;43680.07161548051954;43686.58171739729005;-6.51010191677200
8930164;43683.27601699153456;43688.39777813853289;-5.12176114700413
8930165;43683.31417529079772;43689.78441972321161;-6.47024443240663
